form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00872804,B880A926CE96C4271AC5,,,ORG,"10SIX CONSULTING, LLC",,,,,,PO BOX 183,,HUDSON,WI,540160183,,,2024-11-04,443.86,,TEXTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BBA5F5C9802C5427FA71,,,ORG,ALLEGIANCE LIST MARKETING,,,,,,15 N KING ST,STE 303,LEESBURG,VA,201762827,,,2024-11-19,27587.09,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BC05BB1F39DD6482EB61,,,ORG,AMERICAN EXPRESS,,,,,,"200 VESEY STREET,",,NEW YORK,NY,10285,,,2024-10-29,2828.39,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B52F4DEEC157B498D915,,,ORG,AMERICAN EXPRESS,,,,,,"200 VESEY STREET,",,NEW YORK,NY,10285,,,2024-11-25,11262.25,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BDF513F3E4D1245369A0,,,ORG,AMERICAN MADE MEDIA COMPANY,,,,,,4040 FAIRFAX DR,,ARLINGTON,VA,222031613,,,2024-11-05,13793.69,,MEDIA CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BE61F8630D26A4881AD8,,,ORG,ANDREW CLARK,,,,,,191 FLOWER ST,UNIT C,COSTA MESA,CA,926272865,,,2024-11-06,3000.00,,PAC STRATEGY CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B8E5D26825CF645028A9,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-17,2.93,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B12C1712F264F41D1BC6,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-19,7.26,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B5EEAB9D9E4B14ADF93C,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-21,38.48,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B57E8CCC011DA4ACEB79,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-23,25.26,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BDBB203113F86447C88A,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-25,9.60,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B64CEFC5C1382403ABC7,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-27,25.77,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BF050B81C5DF843949E3,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-29,2.74,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B62C7E9BB04704AC7BA6,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-31,11.03,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BF2A6AE3D7DC641C6AC5,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-11-05,1.89,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B02CC7C6D39DB47098B5,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-11-09,3.16,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BF4EDB998492740D096F,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-11-13,0.37,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B2A80BEBB92D8415AA77,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-11-21,1.13,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B0B5F26F0B05F4C0180B,,,ORG,BLANK ROME LLP,,,,,,1825 EYE STREET,,WASHINGTON,DC,200065403,,,2024-11-15,919.50,,LEGAL CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BBC76E461395643B5854,,,ORG,BULK BOOKS,,,,,,109 INTERNATIONAL DR,,FRANKLIN,TN,370671761,,,2024-11-08,13801.80,,PRINTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B0EA8C7CF5AE7402AA3F,,,ORG,BULK BOOKS,,,,,,109 INTERNATIONAL DR,,FRANKLIN,TN,370671761,,,2024-11-25,10735.40,,PRINTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B9F9B7ACB151B4B7BB13,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,221015709,,,2024-10-17,12.00,,BANK FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B2C0016CAFD824C7381C,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,221015709,,,2024-10-17,12.00,,BANK FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BBC124E95DE5E4E0790E,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,221015709,,,2024-10-17,12.00,,BANK FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BFB86308F67F245CFB46,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,221015709,,,2024-10-21,12.00,,BANK FEES,001,,,,,,,,,,,,,,,,,,,,
