form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00872804,BF6E65C9923D8435EAF9,,,ORG,ALLEGIANCE LIST MARKETING,,,,,,15 N KING ST,STE 303,LEESBURG,VA,201762827,,,2024-10-03,16789.78,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B2CDE4FDBEA01469BAB8,,,ORG,AMERICAN EXPRESS,,,,,,"200 VESEY STREET,",,NEW YORK,NY,10285,,,2024-10-02,2509.89,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B9CA3A1D3118C4F79AEF,B2CDE4FDBEA01469BAB8,SB21B,ORG,NATIONBUILDER,,,,,,P.O. BOX 811428,,LOS ANGELES,CA,900810008,,,2024-09-12,2454.20,,SOFTWARE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00872804,BDAC3317B3E86440EAA4,,,ORG,AMERICAN MADE MEDIA COMPANY,,,,,,4040 FAIRFAX DR,,ARLINGTON,VA,222031613,,,2024-10-08,11770.51,,MEDIA CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B4A06147DD2CE4368838,,,ORG,ANDREW CLARK,,,,,,191 FLOWER ST,UNIT C,COSTA MESA,CA,926272865,,,2024-10-03,3000.00,,PAC STRATEGY CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B7C4F71DE9FD849E2A89,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-01,5.40,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BF47DAFFC50AF4FA9A6F,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-02,3.80,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B0CAB88107B1B48A6A94,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-05,11.60,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BACD22B1D17BE454AACF,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-07,5.33,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B5B7B2F08B3FE4D969DA,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-09,10.07,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BCE6A80F04BBA4A55BC8,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-11,4.71,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B6C420088E9D143FD810,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-12,3.80,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B7BD95D966CD945249A5,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,,NEW ORLEANS,LA,701121221,,,2024-10-14,2.18,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
