form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012310,BA77A5552821744559E4,,,CAN,,Barrasso,John,A.,Sen.,,U.S. Senate,Room 307 DSOB- Dirksen Senate Offi,Washington,DC,205105005,O2024,Other,2024-01-30,1500.00,,"Luncheon on February 8, 2024",,,,S6WY00068,Barrasso,John,A.,Sen.,,S,WY,,,,,,,,,,
SB23,C00012310,BBC1F86701DEE42BFB01,,,CAN,,Rosen,Jacky,,Sen.,,U.S. Senate,Room 713 HSOB- Hart Senate Office,Washington,DC,205102808,O2024,Other,2024-01-30,2500.00,,"ACEC reception on February 7, 2024",,,,S8NV00156,Rosen,Jacky,,Sen.,,S,NV,,,,,,,,,,
SB23,C00012310,B08AE49F849CA4B66BCD,,,PAC,ESCA PAC,,,,,,"1341 G Street, NW",6th Floor,Washington,DC,200053105,O2024,Other,2024-02-05,5000.00,,2024 General Election,,C00458257,ESCA PAC,,,,,,,,,,,,,,,,,,
SB23,C00012310,BA97C6CFFBD0044098CD,,,PAC,Solar Energy Industries Association (SEIA),,,,,,1425 K Street NW,Suite 1000,Washington,DC,200053815,O2024,Other,2024-02-05,5000.00,,2024 General Election,,,,,,,,,,,,,,,,,,,,,
SB23,C00012310,BE79B3CDF20BF4250966,,,PAC,ACEC PAC,,,,,,"1015 15th St., 8th Floor NW",,Washington,DC,20005,O2024,Other,2024-02-06,5000.00,,Kansas - 2024 General Election,,C00010868,ACEC PAC,,,,,,,,,,,,,,,,,,
SB23,C00012310,BAC4F9E1D841E4D70BE3,,,CAN,,Neal,Richard,,Rep.,,U.S. House of Representatives,Room 372 CHOB- Cannon House Office,Washington,DC,205152101,O2024,Other,2024-02-13,1500.00,,"February 22, 2024 reception",,,,H8MA02041,Neal,Richard,,Rep.,,H,MA,01,,,,,,,,,
SB23,C00012310,B0070A054EC4D4250BCC,,,CAN,,Kaine,Tim,,Sen.,,U.S. Senate,Room 231 RSOB- Russell Senate Offi,Washington,DC,205104607,O2024,Other,2024-02-13,1000.00,,"February 22, 2024 reception",,,,S2VA00142,Kaine,Tim,,Sen.,,S,VA,,,,,,,,,,
SB23,C00012310,B844A39F20F044B3EA0C,,,CAN,,Buchanan,Vern,,Rep.,,U.S. House of Representatives,Room 2110 RHOB- Rayburn House Offi,Washington,DC,205150916,O2024,Other,2024-02-13,1000.00,,"February 21, 2024 reception",,,,H6FL13148,Buchanan,Vern,,Rep.,,H,FL,16,,,,,,,,,
SB23,C00012310,B645EE628EAEE485C9BA,,,CAN,,Graves,Garret,,Rep.,,U.S. House of Representatives,Room 2077 RHOB- Rayburn House Offi,Washington,DC,205151806,O2024,Other,2024-02-13,1000.00,,"February 14, 2024 luncheon",,,,H4LA06153,Graves,Garret,,Rep.,,H,LA,06,,,,,,,,,
SB23,C00012310,B41F901A790B44FCBBD0,,,CAN,,Graves,Sam,,Rep.,,U.S. House of Representatives,Room 1135 LHOB- Longworth House Of,Washington,DC,205152506,O2024,Other,2024-02-15,2500.00,,"February 6, 2024 dinner",,,,H0MO06073,Graves,Sam,,Rep.,,H,MO,06,,,,,,,,,
SB23,C00012310,BB0E61A1ACD6A492599A,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,O2024,Other,2024-02-27,1500.00,,"February 21, 2024 ESCA PAC event",,C00541862,JASON SMITH FOR CONGRESS,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,,
SB23,C00012310,BC1345C73296144F4BE2,,,CCM,Cleaver for Congress,,,,,,P.O. Box 411871,,Kansas City,MO,641411871,O2024,Other,2024-03-06,2500.00,,3/15/2024 Session 1 Event at TMobile Center,,C00395848,Cleaver for Congress,H4MO05234,Cleaver,Emanuel,,Rep.,II,H,MO,05,,,,,,,,,
SB23,C00012310,B24D4339DD4D94BD7825,,,CAN,,Rouzer,David,,Rep.,,U.S. House of Representatives,Room 2333 RHOB- Rayburn House Offi,Washington,DC,205153307,O2024,Other,2024-03-21,1000.00,,3/21/2024 Lunch,,,,H2NC07096,Rouzer,David,,Rep.,,H,NC,07,,,,,,,,,
