form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00711929,SB21B.977219,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK CITY,NY,10285,,,2024-01-16,2669.19,,AMEX PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00711929,SB21B.980310.016,SB21B.980310,SB21B,ORG,MAILMETEOR,,,,,,28 RUE ALBERT,,ALLEN,TX,75013,,,2024-01-22,9.99,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.017,SB21B.980310,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-01-12,8.05,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.018,SB21B.980310,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-01-23,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.019,SB21B.980310,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-01-26,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.020,SB21B.980310,SB21B,ORG,SEARCHBUG INC.,,,,,,2101 LAS PALMAS DRIVE,SUITE E,CARLSBAD,CA,92011,,,2024-01-02,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.021,SB21B.980310,SB21B,ORG,SEARCHBUG INC.,,,,,,2101 LAS PALMAS DRIVE,SUITE E,CARLSBAD,CA,92011,,,2024-01-04,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.022,SB21B.980310,SB21B,ORG,SEARCHBUG INC.,,,,,,2101 LAS PALMAS DRIVE,SUITE E,CARLSBAD,CA,92011,,,2024-01-17,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.023,SB21B.980310,SB21B,ORG,SEARCHBUG INC.,,,,,,2101 LAS PALMAS DRIVE,SUITE E,CARLSBAD,CA,92011,,,2024-01-26,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.024,SB21B.980310,SB21B,ORG,SOR TINO,,,,,,908 S BARRINGTON AVE,,LOS ANGELES,CA,90049,,,2024-01-26,262.00,,CATERING SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.025,SB21B.980310,SB21B,ORG,SQUARESPACE,,,,,,225 VARICK ST,#12TH,NEW YORK,NY,10014,,,2024-01-22,30.81,,WEB HOSTING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.026,SB21B.980310,SB21B,ORG,SUPER.COM,,,,,,1249 STIRLING ROAD,SUITE 2,DANIA BEACH,FL,33004,,,2024-01-28,116.81,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.027,SB21B.980310,SB21B,ORG,TELNYX LLC,,,,,,311 W. SUPERIOR ST,SUITE 504,CHICAGO,IL,60654,,,2023-12-28,252.74,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.028,SB21B.980310,SB21B,ORG,TELNYX LLC,,,,,,311 W. SUPERIOR ST,SUITE 504,CHICAGO,IL,60654,,,2023-12-28,254.04,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.029,SB21B.980310,SB21B,ORG,TELNYX LLC,,,,,,311 W. SUPERIOR ST,SUITE 504,CHICAGO,IL,60654,,,2024-01-12,250.87,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.030,SB21B.980310,SB21B,ORG,TELNYX LLC,,,,,,311 W. SUPERIOR ST,SUITE 504,CHICAGO,IL,60654,,,2024-01-15,254.94,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.031,SB21B.980310,SB21B,ORG,TELNYX LLC,,,,,,311 W. SUPERIOR ST,SUITE 504,CHICAGO,IL,60654,,,2024-01-24,252.29,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.032,SB21B.980310,SB21B,ORG,TELNYX LLC,,,,,,311 W. SUPERIOR ST,SUITE 504,CHICAGO,IL,60654,,,2024-01-26,250.47,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.033,SB21B.980310,SB21B,ORG,TELNYX LLC,,,,,,311 W. SUPERIOR ST,SUITE 504,CHICAGO,IL,60654,,,2024-01-26,257.14,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.034,SB21B.980310,SB21B,ORG,TWILIO INC,,,,,,375 BEALE STREET,SUITE 300,SAN FRANCISCO,CA,94105,,,2024-01-08,19.95,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.980310.035,SB21B.980310,SB21B,ORG,UNITED AIRLINES,,,,,,233 SOUTH WACKER DRIVE,,CHICAGO,IL,60606,,,2024-01-16,-37.00,,CREDIT: TRAVEL: BAGGAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK CITY,NY,10285,,,2024-03-14,11814.48,,AMEX PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00711929,SB21B.986438.001,SB21B.986438,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2024-02-10,28.98,,TRAVEL: BAGGAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.002,SB21B.986438,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2024-02-10,287.10,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.003,SB21B.986438,SB21B,ORG,AVIS RENTAL CAR,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,,2024-01-28,688.24,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.004,SB21B.986438,SB21B,ORG,BAVARIAN INN,,,,,,164 SHEPHERD GRADE ROAD,,SHEPHERDSTOWN,WV,25443,,,2024-02-26,6355.58,,FACILITY RENTAL/CATERING SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.005,SB21B.986438,SB21B,ORG,BEST BUY,,,,,,39 RHL BOULEVARD,,CHARLESTON,WV,25309,,,2024-02-13,84.52,,EQUIPMENT PURCHASE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.006,SB21B.986438,SB21B,ORG,BEST BUY,,,,,,39 RHL BOULEVARD,,CHARLESTON,WV,25309,,,2024-02-13,222.53,,EQUIPMENT PURCHASE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.007,SB21B.986438,SB21B,ORG,BEST BUY,,,,,,39 RHL BOULEVARD,,CHARLESTON,WV,25309,,,2024-02-13,126.25,,EQUIPMENT PURCHASE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.008,SB21B.986438,SB21B,ORG,CANVA,,,,,,3212 E CESAR CHAVEZ ST BUILDING 1,SUITE 1300,AUSTIN,TX,78702,,,2024-02-01,12.95,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.009,SB21B.986438,SB21B,ORG,CHECKR,,,,,,1 MONTGOMERY STREET,SUITE 2400,SAN FRANCISCO,CA,94104,,,2024-02-07,107.41,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.010,SB21B.986438,SB21B,ORG,EGGPLANT,,,,,,1011 BRIDGE ROAD,,CHARLESTON,WV,25314,,,2024-02-21,856.00,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.011,SB21B.986438,SB21B,ORG,ENFORMION INC.,,,,,,1915 21ST STREET,,SACRAMENTO,CA,95811,,,2024-02-01,35.75,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.012,SB21B.986438,SB21B,ORG,EXXON,,,,,,5959 LAS COLINAS BOULEVARD,,IRVING,TX,75039,,,2024-02-20,40.00,,TRAVEL: FUEL,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.013,SB21B.986438,SB21B,ORG,FEDEX,,,,,,942 S SHADY GROVE RD,,MEMPHIS,TN,38120,,,2023-12-24,96.16,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.014,SB21B.986438,SB21B,ORG,HUNTER.IO,,,,,,1845 CALHOUN ROAD,,GREENWOOD,SC,29649,,,2024-02-14,52.06,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.015,SB21B.986438,SB21B,ORG,MAILMETEOR,,,,,,28 RUE ALBERT,,ALLEN,TX,75013,,,2023-12-22,9.99,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.016,SB21B.986438,SB21B,ORG,MAILMETEOR,,,,,,28 RUE ALBERT,,ALLEN,TX,75013,,,2024-02-13,49.98,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.017,SB21B.986438,SB21B,ORG,MAILMETEOR,,,,,,28 RUE ALBERT,,ALLEN,TX,75013,,,2024-02-22,9.99,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.018,SB21B.986438,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-02-07,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.019,SB21B.986438,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-02-09,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.020,SB21B.986438,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-02-09,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.021,SB21B.986438,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-02-12,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.022,SB21B.986438,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-02-15,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.023,SB21B.986438,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-02-16,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.024,SB21B.986438,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-02-21,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.025,SB21B.986438,SB21B,ORG,PIRATE SHIP,,,,,,680 S CACHE ST,UNIT 100,JACKSON,WY,83001,,,2024-02-28,7.99,,POSTAGE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.026,SB21B.986438,SB21B,ORG,RHOBACK,,,,,,1180 SEMINOLE TRAIL,SUITE 317,CHARLOTTESVILLE,VA,22901,,,2024-02-19,1139.55,,COLLATERAL: HATS,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.027,SB21B.986438,SB21B,ORG,SEARCHBUG INC.,,,,,,2101 LAS PALMAS DRIVE,SUITE E,CARLSBAD,CA,92011,,,2024-02-12,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.028,SB21B.986438,SB21B,ORG,SEARCHBUG INC.,,,,,,2101 LAS PALMAS DRIVE,SUITE E,CARLSBAD,CA,92011,,,2024-02-22,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.029,SB21B.986438,SB21B,ORG,SILVER AIRWAYS,,,,,,2850 GREENE STREET,,HOLLYWOOD,FL,33020,,,2024-02-10,59.49,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.030,SB21B.986438,SB21B,ORG,SILVER AIRWAYS,,,,,,2850 GREENE STREET,,HOLLYWOOD,FL,33020,,,2024-02-10,4.00,,TRAVEL: FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.031,SB21B.986438,SB21B,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,,,2024-02-10,79.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.032,SB21B.986438,SB21B,ORG,SQUARESPACE,,,,,,225 VARICK ST,#12TH,NEW YORK,NY,10014,,,2024-02-22,30.81,,WEB HOSTING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.033,SB21B.986438,SB21B,ORG,TELNYX LLC,,,,,,311 W. SUPERIOR ST,SUITE 504,CHICAGO,IL,60654,,,2023-12-28,252.53,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.034,SB21B.986438,SB21B,ORG,TELNYX LLC,,,,,,311 W. SUPERIOR ST,SUITE 504,CHICAGO,IL,60654,,,2024-02-01,252.25,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.035,SB21B.986438,SB21B,ORG,TELO USA INC.,,,,,,3355 LENOX ROAD,NE #1075,ATLANTA,GA,30326,,,2024-02-21,200.00,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.036,SB21B.986438,SB21B,ORG,"TGRAPHICS, LLC",,,,,,312 BUCHANAN STREET,,CHARLESTON,WV,25302,,,2024-02-22,215.61,,COLLATERAL: SHIRTS,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.037,SB21B.986438,SB21B,ORG,THE BLACK DOG COFFEE COMPANY,,,,,,8001 CHARLES TOWN ROAD,,SHENANDOAH JUNCTION,WV,25442,,,2024-02-23,123.50,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.038,SB21B.986438,SB21B,ORG,TWILIO INC,,,,,,375 BEALE STREET,SUITE 300,SAN FRANCISCO,CA,94105,,,2023-12-22,6.44,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.039,SB21B.986438,SB21B,ORG,TWILIO INC,,,,,,375 BEALE STREET,SUITE 300,SAN FRANCISCO,CA,94105,,,2024-02-06,19.95,,SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.040,SB21B.986438,SB21B,ORG,UBER,,,,,,1455 MARKET ST,#400,SAN FRANCISCO,CA,94103,,,2024-02-28,36.98,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.986438.041,SB21B.986438,SB21B,ORG,UNITED AIRLINES,,,,,,233 SOUTH WACKER DRIVE,,CHICAGO,IL,60606,,,2024-01-28,414.10,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.988460,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK CITY,NY,10285,,,2024-03-21,4647.67,,AMEX PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
